0.01025	6.73243e-11
0.0105125	7.05964e-11
0.0107881	7.41256e-11
0.0110775	7.82191e-11
0.0113814	8.25231e-11
0.0117005	8.72728e-11
0.0120355	9.24184e-11
0.0123873	9.79604e-11
0.0127566	1.03807e-10
0.0131445	1.10285e-10
0.0135517	1.1718e-10
0.0139793	1.24391e-10
0.0144282	1.32575e-10
0.0148997	1.41436e-10
0.0153946	1.51099e-10
0.0159144	1.61507e-10
0.0164601	1.72769e-10
0.0170331	1.85165e-10
0.0176348	1.98932e-10
0.0182665	2.13594e-10
0.0189298	2.29538e-10
0.0196263	2.47132e-10
0.0203576	2.66151e-10
0.0211255	2.87171e-10
0.0219318	3.10083e-10
0.0227784	3.32431e-10
0.0236673	3.59796e-10
0.0246006	3.89016e-10
0.0255807	4.21367e-10
0.0266097	4.5717e-10
0.0276902	4.71474e-10
0.0288247	5.14e-10
0.0300159	5.60552e-10
0.0312667	6.12642e-10
0.0325801	6.70618e-10
0.0339591	7.34354e-10
0.035407	8.0488e-10
0.0369274	8.82333e-10
0.0385238	9.69192e-10
0.0401999	1.06433e-09
0.0419599	1.16711e-09
0.0438079	1.28497e-09
0.0457483	1.40912e-09
0.0477858	1.55145e-09
0.049925	1.70989e-09
0.0521713	1.8891e-09
0.0545299	2.09192e-09
0.0570063	2.32183e-09
0.0596067	2.58304e-09
0.062337	2.87811e-09
0.0652038	3.21366e-09
0.068214	3.59539e-09
0.0713747	4.03017e-09
0.0746935	4.52461e-09
0.0781782	5.08733e-09
0.0818371	5.71954e-09
0.0856789	6.43704e-09
0.0897129	7.25245e-09
0.0939485	8.17841e-09
0.0983959	9.24255e-09
0.103066	1.04704e-08
0.107969	1.18902e-08
0.113117	1.35339e-08
0.118523	1.49877e-08
0.1242	1.71578e-08
0.130159	1.97102e-08
0.136417	2.27203e-08
0.142988	2.62762e-08
0.149888	3.04858e-08
0.157132	3.54829e-08
0.164739	4.14373e-08
0.172726	4.85617e-08
0.181112	5.71231e-08
0.189918	6.75188e-08
0.199163	8.02786e-08
0.208872	9.59765e-08
0.219065	1.13847e-07
0.229768	1.38463e-07
0.241007	1.7068e-07
0.252807	2.13638e-07
0.265198	2.72539e-07
0.278207	3.63675e-07
0.291868	5.3914e-07
0.306211	1.2212e-06
0.321272	2.44609e-06
0.337085	6.66922e-06
0.35369	1.31482e-05
0.371124	2.70437e-05
0.38943	4.94905e-05
0.408652	8.23245e-05
0.428834	0.000123381
0.450026	0.00018877
0.472277	0.000281182
0.495641	0.000405114
0.520173	0.000568411
0.545932	0.000779608
0.572979	0.00105071
0.601378	0.00139409
0.631196	0.00182136
0.662506	0.00235764
0.695382	0.00301906
0.729901	0.00381555
0.766146	0.00479717
0.804203	0.00598955
0.844163	0.00743025
0.886121	0.00915833
0.930177	0.0112317
0.976436	0.0137106
1.02501	0.0166633
1.07601	0.020169
1.12956	0.0242961
1.18579	0.0291904
1.24483	0.0349534
1.30682	0.0417171
1.37191	0.04963
1.44025	0.0588714
1.51202	0.0696126
1.58737	0.0822134
1.66649	0.096796
1.74956	0.113783
1.83679	0.133444
1.92838	0.156226
2.02455	0.18252
2.12552	0.212885
2.23155	0.247835
2.34288	0.288076
2.45977	0.334264
2.58251	0.387011
2.71139	0.447544
2.8467	0.516688
2.98879	0.595407
3.13798	0.685184
3.29463	0.787172
3.45911	0.903087
3.63181	1.0345
3.81316	1.18322
4.00356	1.35149
4.20349	1.54158
4.41342	1.75597
4.63384	1.99752
4.86528	2.2694
5.10829	2.57513
5.36346	2.91847
5.63138	3.30377
5.9127	3.73572
6.20808	4.21955
6.51824	4.76101
6.8439	5.36646
7.18585	6.04299
7.54489	6.79837
7.92188	7.64121
8.31773	8.58117
8.73336	9.62874
9.16978	10.7955
9.62802	12.0945
10.1092	13.5398
10.6144	15.1472
11.1448	16.934
11.7018	18.9194
12.2867	21.1246
