0.0414305	9.20168e-13	1.38381e-09	9.89374e-09	7.39625e-09	6.33034e-09	-1.31774e-08
0.044502	1.06887e-12	1.59112e-09	1.35165e-08	-1.00501e-08	6.79138e-08	-6.2886e-09
0.0477271	1.06396e-12	1.66753e-09	-3.54655e-09	7.37688e-09	-5.50965e-08	-9.34859e-09
0.0511135	1.2432e-12	1.86306e-09	2.02461e-08	8.458e-10	-4.04018e-08	-1.73421e-08
0.0546691	1.26406e-12	1.99512e-09	7.66663e-09	5.68277e-09	-2.97731e-08	2.06369e-09
0.0584026	1.45391e-12	2.20053e-09	-5.01745e-09	-1.85211e-09	1.3737e-08	-1.30349e-08
0.0623227	1.51399e-12	2.34268e-09	9.96812e-09	1.13483e-08	-5.91819e-08	-9.96225e-09
0.0664388	1.57866e-12	2.54518e-09	1.36862e-08	-3.0728e-09	-6.7916e-08	1.03967e-08
0.0707608	1.80612e-12	2.75082e-09	3.43664e-09	1.54714e-08	-5.14022e-08	-7.69388e-09
0.0752988	2.07584e-12	2.9795e-09	1.90453e-08	1.51379e-08	-3.29659e-08	1.12759e-09
0.0800638	2.15116e-12	3.30409e-09	1.26822e-08	-4.60524e-09	-1.23265e-08	-6.88989e-09
0.085067	2.21332e-12	3.71706e-09	4.03689e-09	1.28957e-08	-4.61117e-08	-5.91896e-09
0.0903203	2.20189e-12	4.21509e-09	-2.86817e-09	-7.27763e-09	-7.93856e-08	-7.10505e-11
0.0958363	2.43232e-12	4.90565e-09	7.14515e-09	-3.33659e-09	-6.38686e-08	-1.53339e-08
0.101628	2.76516e-12	5.69561e-09	2.48706e-09	1.05807e-08	-1.58226e-07	1.78532e-08
0.10771	3.33298e-12	6.71029e-09	3.17346e-09	-2.83359e-09	-1.91307e-07	-4.79505e-09
0.114095	3.98682e-12	7.96747e-09	-1.81168e-08	6.95534e-09	-2.44714e-07	-1.05976e-08
0.1208	4.87435e-12	9.50547e-09	-1.21284e-08	-8.09506e-09	-2.70272e-07	-3.3771e-09
0.12784	6.30987e-12	1.14113e-08	-9.00129e-09	-1.53775e-09	-2.87368e-07	-2.10933e-08
0.135232	7.56741e-12	1.3633e-08	-1.32411e-08	1.50681e-08	-4.3489e-07	-1.20511e-08
0.142993	9.51142e-12	1.63896e-08	-4.59908e-08	-9.97044e-09	-4.89933e-07	-3.46757e-08
0.151143	1.17935e-11	1.96618e-08	-4.56055e-08	2.16252e-09	-6.45436e-07	-2.32091e-08
0.1597	1.47901e-11	2.36452e-08	-1.66819e-08	-7.50578e-10	-8.01135e-07	-9.00184e-09
0.168685	1.87321e-11	2.84545e-08	-2.02956e-08	1.11169e-08	-1.01809e-06	-1.38304e-08
0.178119	2.35146e-11	3.42229e-08	-3.90101e-08	-6.66318e-09	-1.33039e-06	-3.20991e-08
0.188025	3.01512e-11	4.12165e-08	-4.30399e-08	-4.86561e-09	-1.61166e-06	-4.47132e-08
0.198427	3.83759e-11	4.96594e-08	-4.78001e-08	8.13643e-09	-2.02811e-06	-4.14156e-08
0.209348	4.99936e-11	5.99526e-08	-5.56805e-08	-1.59201e-08	-2.46009e-06	-7.26938e-08
0.220815	6.5937e-11	7.24625e-08	-3.91134e-08	-2.14624e-09	-3.09807e-06	-7.28082e-08
0.232856	8.77554e-11	8.78068e-08	-7.40035e-08	1.07796e-09	-3.75018e-06	-8.8016e-08
0.245499	1.20515e-10	1.06584e-07	-9.89017e-08	3.01039e-09	-4.64889e-06	-1.08264e-07
0.258774	1.69795e-10	1.29691e-07	-1.19797e-07	4.83572e-09	-5.69512e-06	-1.39796e-07
0.272713	1.54578e-10	1.56573e-07	-1.49968e-07	-2.71152e-09	-7.2616e-06	-1.44374e-07
0.287348	2.12618e-10	1.9333e-07	-1.90286e-07	1.09219e-08	-9.20486e-06	-1.90613e-07
0.302716	3.00056e-10	2.40786e-07	-2.28924e-07	1.18847e-08	-1.15517e-05	-2.48185e-07
0.318851	4.27326e-10	3.01877e-07	-2.99444e-07	-7.39186e-09	-1.45319e-05	-2.97257e-07
0.335794	6.07918e-10	3.80322e-07	-3.66872e-07	-5.83456e-09	-1.81089e-05	-4.04795e-07
0.353584	8.66644e-10	4.80833e-07	-4.60216e-07	-1.43589e-09	-2.24106e-05	-4.78865e-07
0.372263	1.23485e-09	6.09498e-07	-5.80966e-07	-4.11644e-09	-2.7669e-05	-5.89647e-07
0.391876	1.77665e-09	7.74605e-07	-7.35918e-07	-3.80579e-09	-3.44712e-05	-7.63668e-07
0.41247	2.62933e-09	9.88826e-07	-9.37121e-07	-4.91122e-09	-4.34148e-05	-9.45129e-07
0.434093	4.11702e-09	1.27359e-06	-1.20902e-06	-5.05224e-09	-5.63248e-05	-1.23262e-06
0.456798	6.92508e-09	1.66562e-06	-1.5807e-06	-1.07472e-08	-7.52846e-05	-1.58481e-06
0.480638	1.28825e-08	2.22867e-06	-2.05583e-06	-1.51838e-09	-0.000105847	-2.06874e-06
0.50567	2.88359e-08	3.08809e-06	-2.77072e-06	-1.16731e-08	-0.000162631	-2.77199e-06
0.531953	8.58256e-08	4.40666e-06	-3.69196e-06	2.24896e-08	-0.000278956	-3.71023e-06
0.559551	9.96344e-07	7.03314e-06	-5.5191e-06	-1.7173e-08	-0.000917419	-5.51343e-06
0.588529	1.49161e-05	1.0137e-05	-7.56942e-06	-1.46678e-08	-0.00347842	-7.51445e-06
0.618955	4.38778e-05	1.27741e-05	-8.5445e-06	-4.91277e-08	-0.00605128	-8.5343e-06
0.650903	0.000119779	1.38109e-05	-9.20862e-06	-9.37262e-08	-0.0100843	-9.12335e-06
0.684448	0.00024651	1.42929e-05	-9.51147e-06	-1.02012e-07	-0.0146833	-9.41401e-06
0.71967	0.000435913	1.48042e-05	-9.86263e-06	-1.51312e-07	-0.0197651	-9.72042e-06
0.756654	0.000701267	1.54144e-05	-1.03124e-05	-1.67518e-07	-0.0253351	-1.00835e-05
0.795486	0.00105792	1.60903e-05	-1.06769e-05	-2.23692e-07	-0.0313827	-1.04728e-05
0.836261	0.00152323	1.6734e-05	-1.12337e-05	-4.79647e-07	-0.0378949	-1.07647e-05
0.879074	0.00211868	1.78184e-05	-1.13194e-05	-3.20489e-07	-0.0456703	-1.09629e-05
0.924027	0.00287585	1.82376e-05	-1.15965e-05	-4.21799e-07	-0.0551709	-1.10936e-05
0.971229	0.00383049	1.85359e-05	-1.17901e-05	-4.99779e-07	-0.0660229	-1.10336e-05
1.02079	0.00502259	1.89937e-05	-1.1767e-05	-5.67464e-07	-0.0782053	-1.12009e-05
1.07283	0.0064985	1.96476e-05	-1.20681e-05	-5.43067e-07	-0.0919393	-1.11986e-05
1.12747	0.00831215	2.04644e-05	-1.24612e-05	-5.74422e-07	-0.106714	-1.14128e-05
1.18484	0.0105331	2.06645e-05	-1.23927e-05	-7.15296e-07	-0.123404	-1.1395e-05
1.24509	0.0132149	2.12953e-05	-1.2352e-05	-7.99966e-07	-0.141895	-1.11675e-05
1.30834	0.0164836	2.21696e-05	-1.26322e-05	-6.85842e-07	-0.161859	-1.14648e-05
1.37476	0.020439	2.26139e-05	-1.22587e-05	-4.86227e-07	-0.183044	-1.12983e-05
1.4445	0.025201	2.29728e-05	-1.2833e-05	-7.17042e-07	-0.205299	-1.11875e-05
1.51772	0.0309007	2.34235e-05	-1.26492e-05	-8.55716e-07	-0.228524	-1.12188e-05
1.59461	0.037682	2.39314e-05	-1.30182e-05	-7.33613e-07	-0.252649	-1.09903e-05
1.67534	0.0455557	2.7946e-05	-1.2888e-05	-9.38267e-07	-0.276755	-1.10626e-05
1.7601	0.054968	3.02825e-05	-1.18959e-05	-7.16003e-07	-0.301987	-1.0467e-05
1.84911	0.0661076	3.05333e-05	-1.28235e-05	-1.27594e-06	-0.329819	-1.02166e-05
1.94257	0.0791937	3.02958e-05	-1.24982e-05	-1.05956e-06	-0.358626	-1.04668e-05
2.04069	0.0944876	3.07695e-05	-1.27334e-05	-1.24156e-06	-0.391354	-9.42283e-06
2.14373	0.112352	3.04789e-05	-1.37339e-05	-1.39466e-06	-0.422467	-1.02958e-05
2.25191	0.133153	3.03386e-05	-1.25894e-05	-1.06899e-06	-0.455178	-9.28705e-06
2.36551	0.156896	3.1798e-05	-1.27574e-05	-6.634e-07	-0.494165	-1.05766e-05
2.48479	0.184857	3.17615e-05	-1.3396e-05	-1.3129e-06	-0.53407	-9.52727e-06
2.61003	0.217193	3.20103e-05	-1.2369e-05	-1.00279e-06	-0.57714	-9.37274e-06
2.74153	0.254375	3.2909e-05	-1.30619e-05	-1.24392e-06	-0.638483	-1.00926e-05
2.8796	0.297302	3.23723e-05	-1.44655e-05	-1.70996e-06	-0.687225	-1.00513e-05
3.02458	0.345662	3.33265e-05	-1.4954e-05	-2.22123e-06	-0.734359	-8.48753e-06
3.17681	0.402038	3.36519e-05	-8.04798e-06	4.20812e-07	-0.795068	-8.11173e-06
3.33665	0.46654	3.4222e-05	-1.76596e-05	-2.4107e-06	-0.881268	-9.96025e-06
3.50449	0.540299	3.43367e-05	-1.38841e-05	-1.62723e-06	-0.942876	-9.58268e-06
3.68071	0.624436	3.43234e-05	-1.76529e-05	-2.59958e-06	-1.00897	-6.73552e-06
3.86574	0.72024	3.47533e-05	-1.06641e-05	-4.35311e-07	-1.0789	-7.05466e-06
4.06003	0.82914	3.51946e-05	-1.13896e-05	-1.1066e-06	-1.15209	-7.30665e-06
4.26403	0.952739	3.54228e-05	-1.02498e-05	-7.51433e-07	-1.22557	-6.78983e-06
4.47824	1.09287	3.57778e-05	-6.08624e-06	-8.79953e-08	-1.29923	-4.03919e-06
4.70315	1.25151	3.63259e-05	-1.4816e-05	-1.84292e-06	-1.37592	-6.54011e-06
4.9393	1.43083	3.6699e-05	-1.22822e-05	-1.78373e-06	-1.45657	-5.12075e-06
5.18727	1.63325	3.68446e-05	1.84932e-06	1.50276e-06	-1.5422	-5.97102e-06
5.44763	1.86145	3.71329e-05	-2.42923e-05	-3.22024e-06	-1.62537	-7.6593e-06
5.72102	2.1183	3.69898e-05	-2.74463e-06	2.03325e-07	-1.71394	-5.35037e-06
6.00807	2.40714	3.66862e-05	-7.08876e-06	-1.04921e-06	-1.80635	-5.1282e-06
6.30947	2.73153	3.65384e-05	-1.09656e-05	-1.25274e-06	-1.90048	-5.58913e-06
6.62594	3.09541	3.63514e-05	1.87966e-05	2.6605e-06	-1.98649	-7.83793e-06
6.95824	3.50331	3.64555e-05	3.13226e-07	5.56574e-07	-2.08662	-6.10375e-06
7.30715	3.95996	3.71796e-05	-2.15699e-05	-2.01427e-06	-2.18203	-4.60715e-06
7.67351	4.47087	3.82388e-05	2.21578e-06	3.86066e-07	-2.27938	-6.70615e-06
8.05818	5.04204	3.90613e-05	-3.06912e-06	-7.79111e-08	-2.37312	-2.69265e-06
8.46209	5.67993	3.96463e-05	8.54409e-06	1.12195e-06	-2.46492	-2.05662e-06
8.8862	6.39215	4.04841e-05	-5.59503e-06	-2.25179e-07	-2.53928	-1.83165e-06
9.33151	7.18668	4.07845e-05	5.57255e-06	9.80602e-07	-2.6817	-3.85233e-06
9.79908	8.07244	4.09406e-05	1.24949e-06	5.92273e-07	-2.83896	-6.36738e-06
10.29	9.05928	4.00606e-05	-4.4119e-05	-3.78829e-06	-3.01547	-4.74431e-06
10.8055	10.158	4.04485e-05	1.03367e-05	8.75365e-07	-3.17694	-3.61042e-07
11.3468	11.3809	4.08868e-05	-4.0741e-05	-4.1576e-06	-3.46211	-3.82166e-06
11.9152	12.7418	4.12777e-05	-2.61043e-05	-2.13153e-06	-3.63897	-1.21354e-06
12.5119	14.2554	4.16415e-05	-3.89962e-06	-5.06333e-07	-3.82262	-1.55632e-06
